dealer_id,dealer_state,region,model,variant,sales_date,sales_unit,launch_date,discontinued_date,sale_price,msrp_inr,finance_flag,fuel_type,transmission,body_type,is_discontinued,sales_month,months_on_market,months_since_discontinued,year_month
595,Madhya Pradesh,East,Tigor,Creative,2006-03-24,1,1999-11-10,,1576155,1912429,1,Diesel,Manual,Sedan,0,2006-03,76,0,2006-03
327,Punjab,East,Bolt,Signature,2006-03-24,1,2003-01-27,,888132,972418,0,Hybrid,Automatic,Hatchback,0,2006-03,38,0,2006-03
584,Maharashtra,North,Hexa,XE,2006-03-26,1,1996-10-11,,931294,1133248,1,Petrol,Manual,SUV,0,2006-03,113,0,2006-03
95,Telangana,East,Zest,Platinum,2006-03-28,1,1999-07-31,,1334109,1328555,1,Petrol+CNG,Manual,Sedan,0,2006-03,80,0,2006-03
865,Bihar,West,Nano,XM,2006-03-28,4,1996-10-14,,1000126,1191341,1,Electric,Manual,Hatchback,0,2006-03,113,0,2006-03
798,West Bengal,South,Nexon,Smart,2006-03-29,1,1995-07-25,,1928240,2132256,0,Diesel,Manual,SUV,0,2006-03,128,0,2006-03
834,Uttar Pradesh,East,Tiago EV,XZ(O),2006-03-30,1,2001-08-22,,2150146,2298035,1,Electric,Manual,Hatchback,0,2006-03,55,0,2006-03
140,Rajasthan,Central,Indica,Prime,2006-04-05,3,1999-03-02,,1182114,1260998,1,Petrol,Manual,Hatchback,0,2006-04,85,0,2006-04
51,Maharashtra,West,Bolt,Signature,2006-04-07,1,2000-05-01,,744730,900874,0,Petrol,CVT,Hatchback,0,2006-04,71,0,2006-04
101,Delhi,North,Nano,Luxury,2006-04-08,10,2000-11-07,,1134788,1357786,1,Diesel,Manual,Hatchback,0,2006-04,65,0,2006-04
500,Karnataka,Central,Altroz,Adventure,2006-04-09,1,1998-03-20,,2066453,2081783,1,Petrol,Manual,Hatchback,0,2006-04,97,0,2006-04
366,Gujarat,South,Nexon EV,XM,2006-04-09,1,1996-09-22,,2193326,2675298,1,Electric,Manual,Hatchback,0,2006-04,115,0,2006-04
65,Telangana,West,Harrier,XE,2006-04-10,5,1997-06-25,,1353294,1631784,0,CNG,Manual,SUV,0,2006-04,106,0,2006-04
362,Rajasthan,West,Tigor EV,XZ(O),2006-04-11,2,1996-06-04,,1492642,1573457,1,Electric,Manual,Hatchback,0,2006-04,118,0,2006-04
707,Rajasthan,Central,Curvv,XZ(O),2006-04-12,1,1999-01-02,,2399061,2414926,1,Diesel,AMT,SUV,0,2006-04,87,0,2006-04
76,Andhra Pradesh,West,Indica,Signature,2006-04-14,1,1996-06-15,,1056414,1292166,1,Petrol,Manual,Hatchback,0,2006-04,118,0,2006-04
588,Kerala,Central,Hexa,Gold,2006-04-14,1,1997-11-15,,959382,1002752,1,Petrol,AMT,SUV,0,2006-04,101,0,2006-04
904,Odisha,Central,Tiago EV,XM,2006-04-15,1,1997-11-06,,2207640,2405253,1,Electric,Manual,Hatchback,0,2006-04,101,0,2006-04
698,Tamil Nadu,West,Safari Storme,Luxury,2006-04-17,1,2004-01-07,,251030,298817,1,Petrol,Manual,SUV,0,2006-04,27,0,2006-04
837,Karnataka,West,Harrier,Creative,2006-04-17,1,1999-05-16,,1615784,1636074,1,Petrol,Manual,SUV,0,2006-04,83,0,2006-04
898,Tamil Nadu,West,Zest,Smart,2006-04-18,10,1998-09-22,,1411262,1615088,1,Petrol,Manual,Sedan,0,2006-04,91,0,2006-04
547,Delhi,East,Indica,Prime,2006-04-20,1,2006-03-14,,1228322,1207680,1,Diesel,AMT,Hatchback,0,2006-04,1,0,2006-04
988,Bihar,East,Harrier,XZ,2006-04-23,1,2001-07-11,,1734102,1748298,0,Hybrid,Manual,SUV,0,2006-04,57,0,2006-04
827,Tamil Nadu,South,Bolt,XZ(O),2006-04-24,1,1999-01-09,,1038845,1035590,0,Diesel,Automatic,Hatchback,0,2006-04,87,0,2006-04
374,Punjab,South,Curvv,XM,2006-04-24,1,2002-08-30,,1874541,2254591,1,Diesel,Manual,SUV,0,2006-04,44,0,2006-04
202,Uttar Pradesh,North,Curvv,Signature,2006-04-25,1,1998-09-24,,2476711,2576811,1,Diesel,Manual,SUV,0,2006-04,91,0,2006-04
367,Karnataka,Central,Safari Storme,XT,2006-04-26,2,1995-12-22,,285701,281635,0,Electric,Manual,SUV,0,2006-04,124,0,2006-04
412,Delhi,North,Safari Storme,XM,2006-04-26,1,1999-03-13,,219983,245295,0,CNG,Manual,SUV,0,2006-04,85,0,2006-04
305,Madhya Pradesh,West,Nano,XM,2006-04-28,1,2000-11-22,,1035820,1152953,0,Petrol,AMT,Hatchback,0,2006-04,65,0,2006-04
349,Kerala,West,Tigor EV,XZ,2006-05-02,1,2005-04-30,,1488580,1788399,1,Electric,Manual,Hatchback,0,2006-05,13,0,2006-05
760,Andhra Pradesh,North,Nexon,Signature,2006-05-02,1,1999-10-20,,2074512,2539663,0,Petrol+CNG,Automatic,SUV,0,2006-05,79,0,2006-05
620,Telangana,North,Nano,XZ(O),2006-05-06,1,1999-04-21,,1070839,1276652,1,Diesel,AMT,Hatchback,0,2006-05,85,0,2006-05
657,Madhya Pradesh,South,Punch,XZ,2006-05-10,2,1996-03-03,,791469,815891,0,Petrol,Manual,Hatchback,0,2006-05,122,0,2006-05
628,Telangana,Central,Hexa,Pro,2006-05-11,1,2000-07-15,,1178007,1244384,1,Petrol,AMT,SUV,0,2006-05,70,0,2006-05
321,Bihar,South,Bolt,XM,2006-05-12,1,1998-04-05,,802431,856590,0,Petrol,Manual,Hatchback,0,2006-05,97,0,2006-05
464,Uttar Pradesh,East,Curvv,XM,2006-05-13,1,1996-10-31,,2119558,2325236,1,Petrol,CVT,SUV,0,2006-05,115,0,2006-05
197,Punjab,West,Altroz,XE,2006-05-15,1,1999-09-09,,1643580,1951399,1,Petrol+CNG,Manual,Hatchback,0,2006-05,80,0,2006-05
366,Uttar Pradesh,Central,Safari,Luxury,2006-05-17,1,2005-04-27,,2628146,2758404,0,Electric,Manual,SUV,0,2006-05,13,0,2006-05
107,Bihar,South,Tigor,Pro,2006-05-18,2,1999-11-18,,2027269,2084074,1,Petrol,Manual,Sedan,0,2006-05,78,0,2006-05
499,Kerala,North,Harrier,Smart,2006-05-19,1,1999-01-07,,1500842,1579161,0,Diesel,Manual,SUV,0,2006-05,88,0,2006-05
525,Rajasthan,North,Safari,Platinum,2006-05-22,1,1996-06-11,,2127656,2644920,0,Diesel,Automatic,SUV,0,2006-05,119,0,2006-05
143,Tamil Nadu,East,Tigor,XE,2006-05-23,1,1997-12-19,,1641508,1635404,1,Petrol,Manual,Sedan,0,2006-05,101,0,2006-05
736,Karnataka,South,Tigor,XZ,2006-05-28,1,2001-01-18,,1859081,1963444,0,Diesel,CVT,Sedan,0,2006-05,64,0,2006-05
939,Bihar,Central,Zest,XE,2006-05-30,20,2001-11-06,,1074427,1258020,0,Petrol,AMT,Sedan,0,2006-05,54,0,2006-05
491,Andhra Pradesh,West,Tigor EV,Smart,2006-05-30,1,1998-01-20,,1349131,1377841,1,Electric,Manual,Hatchback,0,2006-05,100,0,2006-05
284,Andhra Pradesh,North,Bolt,XZ,2006-05-31,1,1998-12-30,,979315,971631,1,Petrol,Manual,Hatchback,0,2006-05,89,0,2006-05
54,Kerala,South,Nano,Sport,2006-05-31,1,2005-04-10,,1088785,1329150,1,Diesel,Manual,Hatchback,0,2006-05,13,0,2006-05
385,Bihar,Central,Hexa,Platinum,2006-06-02,10,1996-04-20,,929819,1115602,1,Petrol,CVT,SUV,0,2006-06,122,0,2006-06
638,Tamil Nadu,North,Nano,Luxury,2006-06-04,1,1997-12-31,,1084604,1354797,1,CNG,Manual,Hatchback,0,2006-06,102,0,2006-06
256,Maharashtra,South,Punch,XZ(O),2006-06-05,1,1997-10-24,,869438,883738,0,CNG,Automatic,Hatchback,0,2006-06,104,0,2006-06
602,Odisha,North,Safari,Signature,2006-06-07,1,1999-06-09,,2910470,2957158,1,Petrol+CNG,Manual,SUV,0,2006-06,84,0,2006-06
270,Madhya Pradesh,North,Safari,Prime,2006-06-07,1,2000-06-27,,2592972,2549508,0,Electric,Automatic,SUV,0,2006-06,72,0,2006-06
829,Odisha,East,Nano,XZ(O),2006-06-09,1,1999-05-12,,981255,1223315,1,CNG,Manual,Hatchback,0,2006-06,85,0,2006-06
668,Madhya Pradesh,North,Tiago,Pro,2006-06-09,1,1999-11-03,,610674,669079,0,Diesel,Manual,Hatchback,0,2006-06,79,0,2006-06
565,Andhra Pradesh,Central,Safari,Sport,2006-06-10,1,1996-06-12,,2420273,2700723,1,Diesel,Manual,SUV,0,2006-06,120,0,2006-06
515,West Bengal,Central,Bolt,XZ(O),2006-06-11,1,2002-09-05,,871020,974246,0,Petrol,Automatic,Hatchback,0,2006-06,45,0,2006-06
952,Kerala,Central,Tiago EV,XZ,2006-06-13,2,1997-10-12,,1992424,2463503,0,Electric,AMT,Hatchback,0,2006-06,104,0,2006-06
507,Gujarat,North,Hexa,Signature,2006-06-16,1,1998-01-31,,1396679,1470408,1,Diesel,Manual,SUV,0,2006-06,101,0,2006-06
695,Karnataka,North,Tiago EV,XM,2006-06-21,1,1999-08-10,,1953263,2392513,1,Electric,Manual,Hatchback,0,2006-06,82,0,2006-06
539,Karnataka,South,Nano,Signature,2006-06-21,1,2003-05-03,,1211381,1505463,0,Petrol,AMT,Hatchback,0,2006-06,37,0,2006-06
821,Kerala,South,Indica,XM,2006-06-21,4,1996-05-27,,1195107,1172759,1,Electric,Automatic,Hatchback,0,2006-06,121,0,2006-06
176,Punjab,East,Curvv,Smart,2006-06-21,1,2003-02-27,,2283914,2279345,0,Petrol,Automatic,SUV,0,2006-06,40,0,2006-06
829,Bihar,South,Indica,XE,2006-06-24,1,1995-08-24,,937884,1096641,1,CNG,Manual,Hatchback,0,2006-06,130,0,2006-06
527,Gujarat,South,Curvv,XZ,2006-07-01,20,2006-02-19,,2167743,2609584,0,Diesel,Manual,SUV,0,2006-07,5,0,2006-07
225,Madhya Pradesh,Central,Nexon,XZ,2006-07-02,1,1995-11-01,,2159939,2515486,1,Petrol,Manual,SUV,0,2006-07,128,0,2006-07
393,Gujarat,South,Tigor,Sport,2006-07-02,1,2002-12-02,,1930434,1980605,1,Petrol,Manual,Sedan,0,2006-07,43,0,2006-07
274,Telangana,South,Zest,XZ,2006-07-04,1,2005-06-21,,1429541,1555559,1,Petrol,Manual,Sedan,0,2006-07,13,0,2006-07
650,Kerala,South,Indica,Platinum,2006-07-04,1,2003-08-26,,990679,1074654,0,CNG,Manual,Hatchback,0,2006-07,35,0,2006-07
541,West Bengal,East,Bolt,Pure,2006-07-07,1,2001-10-26,,965563,1012876,1,Petrol,Manual,Hatchback,0,2006-07,57,0,2006-07
993,Odisha,East,Nexon EV,XZ,2006-07-11,3,1999-11-13,,2709399,3059020,1,Electric,Manual,Hatchback,0,2006-07,80,0,2006-07
977,Gujarat,West,Indica,Creative,2006-07-13,1,1997-02-04,,895863,1011413,0,Petrol,AMT,Hatchback,0,2006-07,113,0,2006-07
541,Uttar Pradesh,East,Hexa,Creative,2006-07-18,1,1998-01-16,,848006,1056817,1,Petrol,Manual,SUV,0,2006-07,102,0,2006-07
252,West Bengal,South,Indica,Pro,2006-07-18,1,1999-08-15,,1117496,1265610,0,Petrol,Manual,Hatchback,0,2006-07,83,0,2006-07
38,Andhra Pradesh,Central,Tigor,XM,2006-07-21,2,1999-06-14,,1660956,1977117,0,Petrol,Manual,Sedan,0,2006-07,85,0,2006-07
784,Delhi,West,Nexon,XZ,2006-07-22,1,1999-06-28,,2064570,2267224,0,CNG,Manual,SUV,0,2006-07,85,0,2006-07
259,Telangana,North,Tiago,Pure,2006-07-24,3,1996-11-26,,697671,711337,1,CNG,Automatic,Hatchback,0,2006-07,116,0,2006-07
861,Tamil Nadu,Central,Punch,XZ,2006-07-25,1,1995-08-18,,580665,717577,0,Petrol,AMT,Hatchback,0,2006-07,131,0,2006-07
754,Madhya Pradesh,North,Nano,Smart,2006-07-30,10,1997-05-20,,974266,1061625,1,CNG,Manual,Hatchback,0,2006-07,110,0,2006-07
92,Punjab,Central,Altroz,XM,2006-08-01,1,1996-05-17,,2121851,2162233,1,Electric,Manual,Hatchback,0,2006-08,123,0,2006-08
679,Bihar,Central,Nano,Creative,2006-08-01,1,2003-01-10,,1168958,1218065,0,Petrol,Manual,Hatchback,0,2006-08,43,0,2006-08
667,Karnataka,West,Indica,XT,2006-08-02,1,2003-10-23,,1276373,1291728,1,Diesel,CVT,Hatchback,0,2006-08,34,0,2006-08
387,West Bengal,West,Tigor EV,Pro,2006-08-02,1,1998-06-21,,1234721,1485527,1,Electric,Manual,Hatchback,0,2006-08,98,0,2006-08
188,Karnataka,East,Altroz,Platinum,2006-08-03,3,1999-05-24,,1635036,2020281,1,Petrol,Automatic,Hatchback,0,2006-08,87,0,2006-08
660,Madhya Pradesh,Central,Zest,Pure,2006-08-04,1,1997-10-27,,1727009,1803824,1,Petrol,AMT,Sedan,0,2006-08,106,0,2006-08
804,Uttar Pradesh,West,Punch,XZ(O),2006-08-05,1,1997-11-28,,721135,877910,1,Diesel,Automatic,Hatchback,0,2006-08,105,0,2006-08
844,Madhya Pradesh,North,Bolt,XZ(O),2006-08-05,1,2002-12-06,,846598,975002,1,CNG,Automatic,Hatchback,0,2006-08,44,0,2006-08
302,Telangana,West,Nexon,XE,2006-08-08,3,2001-12-16,,1870432,1919063,0,Hybrid,Manual,SUV,0,2006-08,56,0,2006-08
242,Andhra Pradesh,West,Tiago EV,XT,2006-08-08,1,2002-07-25,,2061649,2231631,1,Electric,Manual,Hatchback,0,2006-08,49,0,2006-08
702,Tamil Nadu,North,Hexa,Gold,2006-08-09,2,2000-02-09,,1077859,1181485,1,Diesel,Manual,SUV,0,2006-08,78,0,2006-08
122,Kerala,South,Tigor,XZ(O),2006-08-11,1,1997-05-27,,1843711,2034361,1,Diesel,Manual,Sedan,0,2006-08,111,0,2006-08
354,West Bengal,North,Tiago,Creative,2006-08-12,1,1996-09-16,,550537,634633,0,Petrol,Automatic,Hatchback,0,2006-08,119,0,2006-08
595,Punjab,South,Altroz,XZ(O),2006-08-16,1,1997-04-01,2001-01-02,2132303,2622884,1,Petrol,Manual,Hatchback,1,2006-08,112,67,2006-08
875,Odisha,North,Safari,Premium,2006-08-16,1,2000-05-07,,2022077,2484893,0,Electric,Manual,SUV,0,2006-08,75,0,2006-08
850,Bihar,West,Nano,Pure,2006-08-21,2,2000-07-25,,1375076,1507753,0,Hybrid,Manual,Hatchback,0,2006-08,73,0,2006-08
811,Odisha,West,Punch,Gold,2006-08-21,1,1997-01-10,,614953,690815,1,Petrol,CVT,Hatchback,0,2006-08,115,0,2006-08
734,Odisha,East,Tiago EV,XM,2006-08-22,3,1999-01-13,,2028063,2167521,0,Electric,Manual,Hatchback,0,2006-08,91,0,2006-08
568,Karnataka,South,Safari,Smart,2006-08-24,1,2000-10-06,,2047456,2197020,1,Petrol+CNG,Automatic,SUV,0,2006-08,70,0,2006-08
169,Rajasthan,Central,Tigor EV,Creative,2006-08-24,1,1999-03-14,,1071748,1302036,1,Electric,Manual,Hatchback,0,2006-08,89,0,2006-08
347,Delhi,South,Indica,Pure,2006-08-30,1,2002-02-20,,1210819,1359726,1,Petrol,Manual,Hatchback,0,2006-08,54,0,2006-08
906,Odisha,Central,Hexa,Sport,2006-09-03,1,1996-08-11,,1285884,1278358,1,Diesel,Manual,SUV,0,2006-09,121,0,2006-09
38,Madhya Pradesh,South,Tigor,Pure,2006-09-09,1,2006-08-21,,2242262,2357922,0,Petrol,Manual,Sedan,0,2006-09,1,0,2006-09
914,Maharashtra,East,Punch,Pure,2006-09-12,1,1999-02-16,,755829,870529,1,Petrol,Manual,Hatchback,0,2006-09,91,0,2006-09
322,Maharashtra,North,Zest,Creative,2006-09-13,1,2002-04-16,,1148392,1354700,1,CNG,Manual,Sedan,0,2006-09,53,0,2006-09
30,Rajasthan,North,Altroz,Pro,2006-09-14,20,2001-09-30,,2097333,2493125,0,Electric,Manual,Hatchback,0,2006-09,60,0,2006-09
980,Gujarat,West,Tigor EV,XZ,2006-09-15,1,1999-11-29,,1360090,1473149,0,Electric,Manual,Hatchback,0,2006-09,82,0,2006-09
953,Uttar Pradesh,East,Tiago EV,Signature,2006-09-15,1,2004-09-23,,2421370,2585870,1,Electric,Manual,Hatchback,0,2006-09,24,0,2006-09
255,Gujarat,West,Nexon,Prime,2006-09-18,1,2000-12-03,,2162380,2335698,0,Electric,Manual,SUV,0,2006-09,69,0,2006-09
939,Bihar,East,Tigor,Luxury,2006-09-20,1,1998-02-26,,1924314,1966025,1,Electric,Manual,Sedan,0,2006-09,103,0,2006-09
175,Maharashtra,West,Tiago EV,Smart,2006-09-21,1,2000-12-08,,1995698,2348920,1,Electric,AMT,Hatchback,0,2006-09,69,0,2006-09
525,Uttar Pradesh,East,Indica,Creative,2006-09-22,1,1997-02-15,,902320,1067142,1,Hybrid,Manual,Hatchback,0,2006-09,115,0,2006-09
716,Madhya Pradesh,North,Punch,Gold,2006-09-24,1,1995-10-12,,569922,634398,0,Petrol,Manual,Hatchback,0,2006-09,131,0,2006-09
396,Madhya Pradesh,North,Punch,Pure,2006-09-30,4,1995-02-27,,770206,761676,1,Petrol,Manual,Hatchback,0,2006-09,139,0,2006-09
808,Odisha,North,Zest,XZ(O),2006-09-30,10,1995-04-02,,1502524,1687386,0,CNG,Manual,Sedan,0,2006-09,137,0,2006-09
891,Telangana,North,Zest,Adventure,2006-10-01,1,1998-06-06,,1264434,1509424,1,Electric,AMT,Sedan,0,2006-10,100,0,2006-10
270,Gujarat,North,Nexon,Adventure,2006-10-02,1,1998-03-12,,1993596,2182877,0,Petrol,AMT,SUV,0,2006-10,103,0,2006-10
239,Bihar,East,Tiago EV,XZ,2006-10-03,1,2004-05-06,,2009206,2426479,1,Electric,Manual,Hatchback,0,2006-10,29,0,2006-10
962,Odisha,East,Zest,Pure,2006-10-04,1,1995-04-24,,1296743,1544002,1,Electric,Manual,Sedan,0,2006-10,138,0,2006-10
218,Uttar Pradesh,East,Bolt,Sport,2006-10-04,1,1995-03-26,,769531,832411,1,Hybrid,Manual,Hatchback,0,2006-10,139,0,2006-10
137,Kerala,North,Indigo,Premium,2006-10-05,1,1998-10-28,,1912132,2005097,0,Diesel,Manual,Sedan,0,2006-10,96,0,2006-10
716,Uttar Pradesh,East,Bolt,Premium,2006-10-07,1,2001-09-19,,778944,925976,0,Hybrid,AMT,Hatchback,0,2006-10,61,0,2006-10
560,Rajasthan,North,Tigor,Adventure,2006-10-09,1,2001-11-15,,1994858,2120570,1,Petrol,Automatic,Sedan,0,2006-10,59,0,2006-10
198,Karnataka,West,Safari Storme,Pro,2006-10-09,1,2004-08-25,,296056,302835,1,Hybrid,Manual,SUV,0,2006-10,26,0,2006-10
24,Telangana,Central,Zest,Pure,2006-10-11,1,2004-12-13,,1477665,1551369,0,Diesel,Manual,Sedan,0,2006-10,22,0,2006-10
791,Andhra Pradesh,East,Safari,Luxury,2006-10-21,1,1996-03-25,,2807131,2761984,1,Diesel,Manual,SUV,0,2006-10,127,0,2006-10
16,Delhi,South,Punch,XM,2006-10-22,4,1998-09-06,1999-09-30,698913,770301,1,Hybrid,Manual,Hatchback,1,2006-10,97,85,2006-10
595,Andhra Pradesh,West,Tigor EV,Smart,2006-10-23,1,1999-05-15,2004-06-29,1223579,1462256,1,Electric,AMT,Hatchback,1,2006-10,89,28,2006-10
804,Andhra Pradesh,South,Tigor EV,Prime,2006-10-24,1,2000-12-10,,1543778,1595144,1,Electric,Manual,Hatchback,0,2006-10,70,0,2006-10
174,Delhi,West,Safari,Pro,2006-10-24,1,1996-01-01,,2534591,2552431,1,Petrol,Manual,SUV,0,2006-10,129,0,2006-10
589,Bihar,North,Indigo,XZ,2006-10-26,1,2000-03-18,,1815384,2182302,1,Hybrid,Automatic,Sedan,0,2006-10,79,0,2006-10
925,Madhya Pradesh,North,Curvv,Pure,2006-10-30,1,1997-05-24,,2641647,2667072,0,Petrol+CNG,Manual,SUV,0,2006-10,113,0,2006-10
373,Andhra Pradesh,South,Bolt,Signature,2006-11-01,2,1997-05-16,,823566,939505,0,Diesel,Manual,Hatchback,0,2006-11,114,0,2006-11
199,Tamil Nadu,South,Nexon EV,XM,2006-11-02,1,2000-10-09,2002-12-05,2830591,2838995,1,Electric,Automatic,Hatchback,1,2006-11,73,47,2006-11
927,Bihar,South,Tiago EV,Platinum,2006-11-03,5,1996-10-14,,1701942,1996772,1,Electric,Manual,Hatchback,0,2006-11,121,0,2006-11
412,Karnataka,Central,Nexon EV,Pure,2006-11-03,1,2003-07-13,,2642074,3079966,1,Electric,Manual,Hatchback,0,2006-11,40,0,2006-11
326,Tamil Nadu,West,Safari,XZ(O),2006-11-05,1,1998-01-08,,2890030,2923359,1,Petrol,Manual,SUV,0,2006-11,106,0,2006-11
990,Gujarat,North,Tigor,Pro,2006-11-06,3,2001-03-03,,1937806,1977167,1,Petrol+CNG,Manual,Sedan,0,2006-11,68,0,2006-11
243,Karnataka,North,Safari Storme,XZ(O),2006-11-13,1,1996-01-20,,280970,292013,1,Electric,Automatic,SUV,0,2006-11,130,0,2006-11
211,Maharashtra,North,Nexon EV,XZ(O),2006-11-14,1,2003-10-31,,2810981,3066775,1,Electric,Manual,Hatchback,0,2006-11,37,0,2006-11
584,Andhra Pradesh,South,Safari Storme,XZ(O),2006-11-15,1,1997-09-07,,281967,317077,1,Diesel,Manual,SUV,0,2006-11,110,0,2006-11
356,Odisha,Central,Tigor,Pro,2006-11-17,1,1998-03-05,,1833830,1901485,1,Petrol,Automatic,Sedan,0,2006-11,104,0,2006-11
781,Karnataka,Central,Safari,Platinum,2006-11-18,1,1995-03-31,,2279428,2365861,1,Petrol,Automatic,SUV,0,2006-11,140,0,2006-11
138,Telangana,East,Tigor,Adventure,2006-11-23,1,2000-12-18,,1754545,2146547,1,Petrol,Automatic,Sedan,0,2006-11,71,0,2006-11
768,Tamil Nadu,Central,Nexon EV,Luxury,2006-11-26,10,2001-07-24,,3271493,3380214,0,Electric,Manual,Hatchback,0,2006-11,64,0,2006-11
106,Maharashtra,Central,Safari Storme,Luxury,2006-11-26,1,1998-01-30,,255319,295505,0,Diesel,Manual,SUV,0,2006-11,106,0,2006-11
898,Uttar Pradesh,South,Curvv,Sport,2006-11-29,2,1998-06-26,,2209663,2215794,1,Diesel,Automatic,SUV,0,2006-11,101,0,2006-11
760,Delhi,East,Zest,XZ,2006-11-29,1,1995-09-20,,1576485,1568115,1,Diesel,Automatic,Sedan,0,2006-11,134,0,2006-11
269,Madhya Pradesh,East,Altroz,Pure,2006-11-30,20,2000-03-11,,2497272,2459501,1,Diesel,Manual,Hatchback,0,2006-11,80,0,2006-11
466,Punjab,North,Tigor,Smart,2006-11-30,1,2002-01-26,,2109581,2086659,1,Petrol,Manual,Sedan,0,2006-11,58,0,2006-11
573,West Bengal,West,Tigor EV,Pro,2006-12-02,1,1999-11-04,,1549280,1546957,0,Electric,Manual,Hatchback,0,2006-12,85,0,2006-12
101,Tamil Nadu,East,Altroz,XZ(O),2006-12-04,1,1999-02-10,,2361403,2534076,0,CNG,Manual,Hatchback,0,2006-12,94,0,2006-12
447,Rajasthan,Central,Zest,XT,2006-12-04,1,2001-04-06,,1308248,1357642,0,Diesel,Manual,Sedan,0,2006-12,68,0,2006-12
193,Uttar Pradesh,West,Nexon,Pro,2006-12-04,1,2001-03-06,,1935542,2265642,1,Petrol,Manual,SUV,0,2006-12,69,0,2006-12
471,Tamil Nadu,Central,Hexa,Prime,2006-12-05,1,1999-03-16,,1011634,1123700,1,Electric,AMT,SUV,0,2006-12,93,0,2006-12
331,Odisha,South,Indigo,Luxury,2006-12-06,1,1996-06-05,,1885545,2110092,0,Petrol,Automatic,Sedan,0,2006-12,126,0,2006-12
81,Telangana,Central,Harrier,Pure,2006-12-06,2,2000-04-29,,1924209,2175966,0,Petrol,CVT,SUV,0,2006-12,80,0,2006-12
687,Gujarat,East,Hexa,XM,2006-12-08,1,2000-12-17,,959532,1135464,1,CNG,AMT,SUV,0,2006-12,72,0,2006-12
365,Delhi,Central,Indica,Creative,2006-12-10,20,1997-09-06,,1076450,1210480,1,Diesel,Automatic,Hatchback,0,2006-12,111,0,2006-12
895,Punjab,West,Bolt,XZ,2006-12-13,1,2000-12-21,,887030,974049,1,Diesel,Automatic,Hatchback,0,2006-12,72,0,2006-12
440,Delhi,North,Tiago,XT,2006-12-14,1,1996-06-01,,623278,696884,1,Petrol,AMT,Hatchback,0,2006-12,126,0,2006-12
407,Odisha,South,Tigor EV,XT,2006-12-16,5,2000-05-23,,1489762,1493163,1,Electric,Manual,Hatchback,0,2006-12,79,0,2006-12
590,Telangana,North,Tigor EV,Prime,2006-12-16,1,1996-08-31,,1300516,1434936,1,Electric,Manual,Hatchback,0,2006-12,124,0,2006-12
879,Bihar,West,Tigor,Premium,2006-12-17,1,2000-06-21,,2022996,2142814,1,Hybrid,AMT,Sedan,0,2006-12,78,0,2006-12
519,Punjab,North,Zest,Platinum,2006-12-19,1,1997-12-07,,1266288,1329743,1,Petrol,Manual,Sedan,0,2006-12,108,0,2006-12
968,Madhya Pradesh,North,Safari,XE,2006-12-20,1,1997-06-24,,2428115,2546744,0,Petrol+CNG,Manual,SUV,0,2006-12,114,0,2006-12
652,Karnataka,South,Altroz,XZ,2006-12-21,1,1995-04-28,,2165779,2449494,1,Petrol,Automatic,Hatchback,0,2006-12,140,0,2006-12
36,Gujarat,East,Nexon,Platinum,2006-12-22,1,1995-12-22,,2151601,2210503,0,Electric,Manual,SUV,0,2006-12,132,0,2006-12
605,Rajasthan,North,Altroz,XE,2006-12-22,1,2003-08-23,,1627931,1991550,0,Petrol,Manual,Hatchback,0,2006-12,40,0,2006-12
420,Gujarat,Central,Indica,Gold,2006-12-25,1,1996-04-13,,1047167,1173406,1,Petrol,AMT,Hatchback,0,2006-12,128,0,2006-12
649,Punjab,Central,Nexon,Smart,2006-12-25,10,1995-03-03,,2180538,2201057,1,Electric,Automatic,SUV,0,2006-12,141,0,2006-12
873,West Bengal,East,Safari,Pro,2006-12-27,1,2002-04-13,2006-03-23,1970608,2379400,0,Electric,Manual,SUV,1,2006-12,56,9,2006-12
554,Andhra Pradesh,South,Indica,Premium,2006-12-28,1,1997-06-13,,1196142,1215345,1,Petrol,Automatic,Hatchback,0,2006-12,114,0,2006-12
976,Telangana,Central,Zest,Smart,2006-12-28,1,2000-03-25,,1388555,1581175,1,Petrol,Manual,Sedan,0,2006-12,81,0,2006-12
885,Kerala,Central,Nexon EV,Pure,2006-12-31,1,1996-03-10,,3015329,3397153,1,Electric,CVT,Hatchback,0,2006-12,129,0,2006-12
465,Andhra Pradesh,West,Safari Storme,Signature,2006-12-31,1,2002-10-09,,284913,317838,1,Petrol,Manual,SUV,0,2006-12,50,0,2006-12
546,Gujarat,West,Nexon EV,Prime,2007-01-01,2,1995-05-27,,2609271,2827117,1,Electric,Automatic,Hatchback,0,2007-01,140,0,2007-01
360,Gujarat,Central,Safari Storme,Platinum,2007-01-02,1,1999-10-03,,244989,266676,0,Petrol,Manual,SUV,0,2007-01,87,0,2007-01
496,Odisha,Central,Punch,XZ(O),2007-01-02,1,2003-01-03,,627980,716593,1,Petrol,Manual,Hatchback,0,2007-01,48,0,2007-01
306,Rajasthan,North,Indigo,XM,2007-01-04,1,2001-02-04,,2103631,2155525,1,Hybrid,Manual,Sedan,0,2007-01,71,0,2007-01
400,Odisha,North,Safari,Platinum,2007-01-05,1,2000-05-04,,2408443,2596946,0,Diesel,Manual,SUV,0,2007-01,80,0,2007-01
