dealer_id,model,variant,year_month,year,month,bookings,cancellations,retail_sales,dealer_requested_qty,allocated_qty,dispatch_qty,in_transit_qty,opening_inventory,closing_inventory,lead_time_days,allocation_policy,panic_order_flag,stockout_flag,enquiries,test_drives,repeat_orders
DLR0004,Tiago,XZ,2022-04,2022,4,21,1,19,25,24,23,1,35,39,9,Priority-Zone,0,0,96,37,1
DLR0004,Tiago,XZ,2022-05,2022,5,18,3,14,21,19,17,2,39,42,18,Priority-Zone,0,0,83,37,1
DLR0004,Tiago,XZ,2022-06,2022,6,33,8,24,31,29,28,9,42,46,21,Priority-Zone,0,0,155,75,1
DLR0004,Tiago,XZ,2022-07,2022,7,8,1,9,16,15,14,2,46,51,8,Priority-Zone,0,0,38,15,0
DLR0004,Tiago,XZ,2022-08,2022,8,16,1,15,14,13,12,1,51,48,7,Priority-Zone,0,0,61,37,0
DLR0004,Tiago,XZ,2022-09,2022,9,20,1,18,18,16,15,2,48,45,17,Priority-Zone,0,0,72,32,2
DLR0004,Tiago,XZ,2022-10,2022,10,20,2,19,24,21,20,1,45,46,10,Priority-Zone,0,0,83,44,1
DLR0004,Tiago,XZ,2022-11,2022,11,27,1,25,30,27,25,0,46,46,16,Priority-Zone,0,0,101,65,2
DLR0004,Tiago,XZ,2022-12,2022,12,25,2,28,33,29,27,2,46,45,9,Priority-Zone,0,0,105,45,1
DLR0004,Tiago,XZ,2023-01,2023,1,28,1,24,28,26,25,3,45,46,19,Priority-Zone,0,0,123,52,2
DLR0004,Tiago,XZ,2023-02,2023,2,23,1,22,26,25,23,6,46,47,20,Priority-Zone,0,0,100,36,2
DLR0004,Tiago,XZ,2023-03,2023,3,18,1,16,20,18,16,0,47,47,20,Priority-Zone,0,0,67,38,0
DLR0004,Tiago,XZ,2023-04,2023,4,28,3,29,36,35,34,11,47,52,15,Priority-Zone,0,0,93,57,4
DLR0004,Tiago,XZ,2023-05,2023,5,16,1,12,14,13,12,0,52,52,7,Priority-Zone,0,0,61,24,1
DLR0004,Tiago,XZ,2023-06,2023,6,22,2,21,22,21,20,4,52,51,14,Priority-Zone,0,0,72,49,2
DLR0004,Tiago,XZ,2023-07,2023,7,16,1,17,21,19,18,0,51,52,12,Priority-Zone,0,0,76,37,1
DLR0004,Tiago,XZ,2023-08,2023,8,30,3,31,35,32,30,3,52,51,14,Priority-Zone,0,0,110,72,2
DLR0004,Tiago,XZ,2023-09,2023,9,16,0,15,17,15,14,4,51,50,8,Priority-Zone,0,0,52,32,1
DLR0004,Tiago,XZ,2023-10,2023,10,18,1,18,26,23,22,6,50,54,12,Priority-Zone,0,0,54,35,1
DLR0004,Tiago,XZ,2023-11,2023,11,28,2,18,25,24,22,7,54,58,15,Priority-Zone,0,0,120,66,1
DLR0004,Tiago,XZ,2023-12,2023,12,23,1,22,29,27,26,8,58,62,11,Priority-Zone,0,0,98,43,2
DLR0004,Tiago,XZ+,2020-01,2020,1,5,0,3,5,4,3,0,11,11,9,Priority-Zone,0,0,18,10,0
DLR0004,Tiago,XZ+,2020-02,2020,2,15,1,15,20,19,18,0,11,14,9,Priority-Zone,0,0,47,31,0
DLR0004,Tiago,XZ+,2020-03,2020,3,13,0,12,15,14,13,0,14,15,8,Priority-Zone,0,0,49,24,1
DLR0004,Tiago,XZ+,2020-04,2020,4,7,1,7,3,2,1,0,15,9,16,Priority-Zone,0,0,25,11,0
DLR0004,Tiago,XZ+,2020-05,2020,5,7,1,3,0,0,0,0,9,6,20,Priority-Zone,0,0,30,10,0
DLR0004,Tiago,XZ+,2020-06,2020,6,1,0,6,7,6,5,0,6,5,12,Priority-Zone,0,0,4,1,0
DLR0004,Tiago,XZ+,2020-07,2020,7,1,0,5,4,3,2,0,5,2,21,Priority-Zone,0,0,3,1,0
DLR0004,Tiago,XZ+,2020-08,2020,8,4,0,5,8,7,6,0,2,3,9,Priority-Zone,1,0,13,9,0
DLR0004,Tiago,XZ+,2020-09,2020,9,3,0,6,4,3,2,0,3,0,21,Priority-Zone,0,1,14,5,0
DLR0004,Tiago,XZ+,2020-10,2020,10,19,1,19,29,27,26,1,0,7,7,Priority-Zone,1,0,74,33,2
DLR0004,Tiago,XZ+,2020-11,2020,11,6,0,13,14,13,12,3,7,6,16,Priority-Zone,0,0,26,11,1
DLR0004,Tiago,XZ+,2020-12,2020,12,6,0,6,4,3,2,0,6,2,20,Priority-Zone,0,0,19,10,0
DLR0004,Tiago,XZ+,2021-01,2021,1,27,3,23,38,36,34,5,2,13,7,Priority-Zone,1,0,107,42,3
DLR0004,Tiago,XZ+,2021-02,2021,2,8,0,4,5,4,3,0,13,12,16,Priority-Zone,0,0,24,12,0
DLR0004,Tiago,XZ+,2021-03,2021,3,27,2,26,40,37,34,10,12,20,14,Priority-Zone,1,0,108,49,3
DLR0004,Tiago,XZ+,2021-04,2021,4,19,1,23,27,24,22,7,20,19,16,Priority-Zone,0,0,93,28,2
DLR0004,Tiago,XZ+,2021-05,2021,5,18,1,24,28,27,25,4,19,20,10,Priority-Zone,0,0,67,30,2
DLR0004,Tiago,XZ+,2021-06,2021,6,28,2,25,31,29,27,7,20,22,14,Priority-Zone,0,0,86,64,1
DLR0004,Tiago,XZ+,2021-07,2021,7,20,1,22,28,27,25,5,22,25,10,Priority-Zone,0,0,61,34,2
DLR0004,Tiago,XZ+,2021-08,2021,8,26,6,32,43,25,24,3,25,17,9,Priority-Zone,0,0,98,41,4
DLR0004,Tiago,XZ+,2021-09,2021,9,14,3,15,20,19,18,4,17,20,8,Priority-Zone,0,0,46,34,2
DLR0004,Tiago,XZ+,2021-10,2021,10,29,7,31,47,27,26,4,20,15,16,Priority-Zone,0,0,88,61,2
DLR0004,Tiago,XZ+,2021-11,2021,11,31,6,24,35,26,24,1,15,15,18,Priority-Zone,0,0,139,48,2
DLR0004,Tiago,XZ+,2021-12,2021,12,34,3,27,33,31,29,0,15,17,15,Priority-Zone,0,0,133,53,3
DLR0004,Tiago,XZ+,2022-01,2022,1,8,2,6,10,9,8,1,17,19,13,Priority-Zone,0,0,28,16,0
DLR0004,Tiago,XZ+,2022-02,2022,2,8,0,8,5,4,3,0,19,14,17,Priority-Zone,0,0,38,16,1
DLR0004,Tiago,XZ+,2022-03,2022,3,31,7,28,34,24,22,6,14,8,18,Priority-Zone,0,0,100,48,1
DLR0004,Tiago,XZ+,2022-04,2022,4,10,1,10,13,12,11,1,8,9,15,Priority-Zone,0,0,49,17,1
DLR0004,Tiago,XZ+,2022-05,2022,5,13,2,11,14,13,12,1,9,10,21,Priority-Zone,0,0,47,31,1
DLR0004,Tiago,XZ+,2022-06,2022,6,32,3,30,49,28,27,7,10,7,17,Priority-Zone,1,0,152,66,1
DLR0004,Tiago,XZ+,2022-07,2022,7,14,1,16,23,20,18,5,7,9,14,Priority-Zone,1,0,58,27,2
DLR0004,Tiago,XZ+,2022-08,2022,8,44,4,33,61,36,35,10,9,11,8,Priority-Zone,1,0,204,77,3
DLR0004,Tiago,XZ+,2022-09,2022,9,26,1,28,45,34,32,7,11,15,10,Priority-Zone,1,0,129,42,3
DLR0004,Tiago,XZ+,2022-10,2022,10,39,3,29,38,35,34,11,15,20,13,Priority-Zone,0,0,139,74,1
DLR0004,Tiago,XZ+,2022-11,2022,11,30,3,34,42,34,31,10,20,17,10,Priority-Zone,0,0,147,72,4
DLR0004,Tiago,XZ+,2022-12,2022,12,13,0,12,17,15,13,1,17,18,16,Priority-Zone,0,0,49,20,1
DLR0004,Tiago,XZ+,2023-01,2023,1,21,1,18,22,20,19,5,18,19,21,Priority-Zone,0,0,79,52,1
DLR0004,Tiago,XZ+,2023-02,2023,2,25,3,19,23,22,20,5,19,20,9,Priority-Zone,0,0,92,42,2
DLR0004,Tiago,XZ+,2023-03,2023,3,19,2,20,25,22,20,2,20,20,21,Priority-Zone,0,0,77,36,2
DLR0004,Tiago,XZ+,2023-04,2023,4,13,0,9,12,11,10,2,20,21,9,Priority-Zone,0,0,43,20,0
DLR0004,Tiago,XZ+,2023-05,2023,5,27,2,25,32,30,28,1,21,24,12,Priority-Zone,0,0,110,56,3
DLR0004,Tiago,XZ+,2023-06,2023,6,21,2,16,20,18,17,2,24,25,19,Priority-Zone,0,0,85,41,1
DLR0004,Tiago,XZ+,2023-07,2023,7,15,1,16,18,16,15,0,25,24,13,Priority-Zone,0,0,67,32,2
DLR0004,Tiago,XZ+,2023-08,2023,8,23,1,22,29,28,27,1,24,29,13,Priority-Zone,0,0,107,46,1
DLR0004,Tiago,XZ+,2023-09,2023,9,16,0,19,21,20,18,3,29,28,17,Priority-Zone,0,0,62,30,2
DLR0004,Tiago,XZ+,2023-10,2023,10,29,1,26,30,27,25,6,28,27,8,Priority-Zone,0,0,104,64,3
DLR0004,Tiago,XZ+,2023-11,2023,11,30,2,31,37,36,33,1,27,29,15,Priority-Zone,0,0,105,45,1
DLR0004,Tiago,XZ+,2023-12,2023,12,6,0,7,8,7,6,1,29,28,21,Priority-Zone,0,0,20,12,0
DLR0005,Altroz,XE,2020-01,2020,1,7,0,5,7,6,5,1,12,12,21,Proportional,0,0,21,11,0
DLR0005,Altroz,XE,2020-02,2020,2,11,0,10,8,7,6,1,12,8,21,Proportional,0,0,40,21,0
DLR0005,Altroz,XE,2020-03,2020,3,12,0,10,8,7,6,1,8,4,20,Proportional,0,0,42,27,0
DLR0005,Altroz,XE,2020-04,2020,4,11,2,8,6,5,4,0,4,0,17,Proportional,0,1,54,18,0
DLR0005,Altroz,XE,2020-05,2020,5,2,0,0,0,0,0,0,0,0,19,Proportional,1,1,8,4,0
DLR0005,Altroz,XE,2020-06,2020,6,1,0,4,6,5,4,0,0,0,19,Proportional,1,1,3,2,0
DLR0005,Altroz,XE,2020-07,2020,7,1,0,1,0,0,0,0,0,0,16,Proportional,1,1,4,1,0
DLR0005,Altroz,XE,2020-08,2020,8,4,0,3,4,3,2,0,0,0,15,Proportional,1,1,13,6,0
DLR0005,Altroz,XE,2020-09,2020,9,4,0,3,6,5,4,0,0,1,17,Proportional,1,0,15,9,0
DLR0005,Altroz,XE,2020-10,2020,10,0,0,0,0,0,0,0,1,1,16,Proportional,1,0,0,0,0
DLR0005,Altroz,XE,2020-11,2020,11,6,0,7,8,7,6,0,1,0,18,Proportional,1,1,23,10,0
DLR0005,Altroz,XE,2020-12,2020,12,6,0,6,10,9,8,2,0,2,17,Proportional,1,0,22,14,0
DLR0005,Altroz,XE,2021-01,2021,1,10,0,9,12,11,10,1,2,3,15,Proportional,1,0,49,24,1
DLR0005,Altroz,XE,2021-02,2021,2,4,0,4,3,2,1,0,3,0,12,Proportional,0,1,19,7,0
DLR0005,Altroz,XE,2021-03,2021,3,16,0,15,18,17,16,0,0,1,7,Proportional,1,0,67,36,1
DLR0005,Altroz,XE,2021-04,2021,4,11,0,8,10,9,8,1,1,1,9,Proportional,1,0,45,21,0
DLR0005,Altroz,XE,2021-05,2021,5,5,0,9,13,12,11,1,1,3,19,Proportional,1,0,21,10,1
DLR0005,Altroz,XE,2021-06,2021,6,5,0,6,8,7,6,1,3,3,20,Proportional,0,0,17,9,0
DLR0005,Altroz,XE,2021-07,2021,7,6,0,11,11,10,9,0,3,1,19,Proportional,1,0,22,9,1
DLR0005,Altroz,XE,2021-08,2021,8,28,6,27,38,36,33,3,1,7,14,Proportional,1,0,86,62,2
DLR0005,Altroz,XE,2021-09,2021,9,7,0,9,9,8,7,1,7,5,17,Proportional,0,0,27,10,0
DLR0005,Altroz,XE,2021-10,2021,10,19,0,18,21,19,17,3,5,4,12,Proportional,1,0,77,39,1
DLR0005,Altroz,XE,2021-11,2021,11,11,0,7,6,5,4,0,4,1,10,Proportional,0,0,38,26,0
DLR0005,Altroz,XE,2021-12,2021,12,17,4,14,21,20,19,6,1,6,20,Proportional,1,0,83,29,1
DLR0005,Altroz,XE,2022-01,2022,1,15,0,13,12,11,10,2,6,3,11,Proportional,0,0,72,27,0
DLR0005,Altroz,XE,2022-02,2022,2,6,1,6,4,3,2,0,3,0,9,Proportional,0,1,26,12,0
DLR0005,Altroz,XE,2022-03,2022,3,29,3,16,25,22,21,5,0,5,8,Proportional,1,0,117,50,2
DLR0005,Altroz,XE,2022-04,2022,4,7,0,6,10,9,8,1,5,7,7,Proportional,0,0,33,16,0
DLR0005,Altroz,XE,2022-05,2022,5,7,0,6,7,6,5,0,7,6,13,Proportional,0,0,22,13,0
DLR0005,Altroz,XE,2022-06,2022,6,8,2,10,10,9,8,1,6,4,8,Proportional,0,0,36,16,0
DLR0005,Altroz,XE,2022-07,2022,7,8,1,9,7,6,5,1,4,0,17,Proportional,0,1,25,13,1
DLR0005,Altroz,XE,2022-08,2022,8,5,0,1,3,2,1,0,0,0,9,Proportional,1,1,22,7,0
DLR0005,Altroz,XE,2022-09,2022,9,6,0,4,5,4,3,0,0,0,17,Proportional,1,1,21,10,0
DLR0005,Altroz,XE,2022-10,2022,10,27,2,15,25,23,21,6,0,6,17,Proportional,1,0,128,41,1
DLR0005,Altroz,XE,2022-11,2022,11,12,1,7,6,5,4,0,6,3,8,Proportional,0,0,58,23,0
DLR0005,Altroz,XE,2022-12,2022,12,4,0,6,5,4,3,0,3,0,8,Proportional,0,1,13,8,0
DLR0005,Altroz,XE,2023-01,2023,1,8,0,4,5,4,3,0,0,0,10,Proportional,1,1,31,12,0
DLR0005,Altroz,XE,2023-02,2023,2,13,1,14,17,16,15,0,0,1,18,Proportional,1,0,64,20,1
DLR0005,Altroz,XE,2023-03,2023,3,17,0,20,26,23,22,2,1,3,11,Proportional,1,0,67,33,2
DLR0005,Altroz,XE,2023-04,2023,4,6,0,3,2,1,0,0,3,0,18,Proportional,0,1,28,13,0
DLR0005,Altroz,XE,2023-05,2023,5,5,0,5,7,6,5,0,0,0,15,Proportional,1,1,20,10,0
DLR0005,Altroz,XE,2023-06,2023,6,8,0,6,9,8,7,1,0,1,11,Proportional,1,0,30,12,0
DLR0005,Altroz,XE,2023-07,2023,7,10,0,6,8,7,6,1,1,1,11,Proportional,1,0,35,23,0
DLR0005,Altroz,XE,2023-08,2023,8,16,1,16,24,22,21,7,1,6,11,Proportional,1,0,54,38,0
DLR0005,Altroz,XE,2023-09,2023,9,11,0,9,6,5,4,1,6,1,8,Proportional,0,0,49,20,0
DLR0005,Altroz,XE,2023-10,2023,10,24,1,17,24,22,20,5,1,4,16,Proportional,1,0,90,50,1
DLR0005,Altroz,XE,2023-11,2023,11,15,0,14,16,15,14,3,4,4,17,Proportional,1,0,60,29,1
DLR0005,Altroz,XE,2023-12,2023,12,19,1,20,26,25,24,5,4,8,11,Proportional,1,0,75,46,1
DLR0005,Altroz,XM,2020-01,2020,1,6,0,5,6,5,4,0,18,17,19,Proportional,0,0,24,12,0
DLR0005,Altroz,XM,2020-02,2020,2,4,0,2,3,2,1,0,17,16,21,Proportional,0,0,18,9,0
DLR0005,Altroz,XM,2020-03,2020,3,16,1,20,15,13,12,0,16,8,12,Proportional,0,0,79,27,1
DLR0005,Altroz,XM,2020-04,2020,4,0,0,2,0,0,0,0,8,6,14,Proportional,0,0,0,0,0
DLR0005,Altroz,XM,2020-05,2020,5,5,1,6,5,4,3,0,6,3,21,Proportional,0,0,23,11,0
DLR0005,Altroz,XM,2020-06,2020,6,1,0,3,3,2,1,0,3,1,12,Proportional,0,0,4,2,0
DLR0005,Altroz,XM,2020-07,2020,7,4,0,0,2,1,0,0,1,1,9,Proportional,1,0,16,8,0
DLR0005,Altroz,XM,2020-08,2020,8,4,0,2,1,0,0,0,1,0,11,Proportional,1,1,19,9,0
DLR0005,Altroz,XM,2020-09,2020,9,5,0,0,1,0,0,0,0,0,8,Proportional,1,1,17,11,0
DLR0005,Altroz,XM,2020-10,2020,10,13,1,10,15,13,12,3,0,2,19,Proportional,1,0,41,27,1
DLR0005,Altroz,XM,2020-11,2020,11,8,0,5,6,5,4,1,2,1,15,Proportional,1,0,37,15,0
DLR0005,Altroz,XM,2020-12,2020,12,7,0,6,9,8,7,1,1,2,16,Proportional,1,0,27,13,0
DLR0005,Altroz,XM,2021-01,2021,1,10,1,6,7,6,5,1,2,1,7,Proportional,1,0,46,19,0
DLR0005,Altroz,XM,2021-02,2021,2,9,0,8,13,11,10,2,1,3,11,Proportional,1,0,43,19,0
DLR0005,Altroz,XM,2021-03,2021,3,26,2,19,26,23,21,6,3,5,17,Proportional,1,0,81,49,1
DLR0005,Altroz,XM,2021-04,2021,4,14,1,14,12,10,9,0,5,0,14,Proportional,1,1,66,23,1
DLR0005,Altroz,XM,2021-05,2021,5,4,0,2,4,3,2,0,0,0,15,Proportional,1,1,15,6,0
DLR0005,Altroz,XM,2021-06,2021,6,9,0,2,3,2,1,0,0,0,21,Proportional,1,1,36,21,0
DLR0005,Altroz,XM,2021-07,2021,7,7,1,6,12,11,10,3,0,4,9,Proportional,1,0,29,10,0
DLR0005,Altroz,XM,2021-08,2021,8,14,1,19,23,22,20,5,4,5,14,Proportional,1,0,67,22,1
DLR0005,Altroz,XM,2021-09,2021,9,16,1,14,13,12,11,0,5,2,16,Proportional,1,0,48,31,1
DLR0005,Altroz,XM,2021-10,2021,10,19,5,16,21,18,17,0,2,3,16,Proportional,1,0,75,33,1
DLR0005,Altroz,XM,2021-11,2021,11,8,0,9,11,10,9,3,3,3,8,Proportional,1,0,35,15,0
DLR0005,Altroz,XM,2021-12,2021,12,9,2,9,13,12,11,1,3,5,9,Proportional,1,0,40,14,0
DLR0005,Altroz,XM,2022-01,2022,1,10,0,12,10,9,8,0,5,1,21,Proportional,0,0,43,16,0
DLR0005,Altroz,XM,2022-02,2022,2,12,1,6,8,7,6,1,1,1,20,Proportional,1,0,39,27,0
DLR0005,Altroz,XM,2022-03,2022,3,15,1,10,14,13,12,4,1,3,12,Proportional,1,0,53,33,1
DLR0005,Altroz,XM,2022-04,2022,4,12,0,10,11,10,9,1,3,2,8,Proportional,1,0,44,19,1
DLR0005,Altroz,XM,2022-05,2022,5,0,0,0,0,0,0,0,2,2,16,Proportional,0,0,0,0,0
DLR0005,Altroz,XM,2022-06,2022,6,13,1,11,12,10,9,0,2,0,19,Proportional,1,1,46,27,1
DLR0005,Altroz,XM,2022-07,2022,7,11,0,8,10,9,8,0,0,0,18,Proportional,1,1,37,24,1
DLR0005,Altroz,XM,2022-08,2022,8,13,0,11,15,13,12,2,0,1,11,Proportional,1,0,63,25,1
DLR0005,Altroz,XM,2022-09,2022,9,12,0,12,15,14,13,2,1,2,8,Proportional,1,0,36,21,0
DLR0005,Altroz,XM,2022-10,2022,10,5,0,7,7,6,5,0,2,0,17,Proportional,1,1,24,10,0
DLR0005,Altroz,XM,2022-11,2022,11,23,2,22,28,27,26,4,0,4,16,Proportional,1,0,100,43,1
DLR0005,Altroz,XM,2022-12,2022,12,10,1,10,10,9,8,0,4,2,18,Proportional,0,0,46,17,1
DLR0005,Altroz,XM,2023-01,2023,1,13,0,12,16,14,13,0,2,3,19,Proportional,1,0,46,24,0
DLR0005,Altroz,XM,2023-02,2023,2,11,0,8,7,6,5,1,3,0,8,Proportional,1,1,33,24,0
DLR0005,Altroz,XM,2023-03,2023,3,33,1,24,34,32,31,7,0,7,13,Proportional,1,0,147,65,2
DLR0005,Altroz,XM,2023-04,2023,4,8,0,8,10,9,8,0,7,7,17,Proportional,0,0,37,14,0
DLR0005,Altroz,XM,2023-05,2023,5,12,1,12,11,10,9,2,7,4,8,Proportional,0,0,53,27,1
DLR0005,Altroz,XM,2023-06,2023,6,8,0,7,10,9,8,0,4,5,15,Proportional,0,0,26,19,0
DLR0005,Altroz,XM,2023-07,2023,7,11,1,10,8,7,6,0,5,1,19,Proportional,0,0,49,21,0
DLR0005,Altroz,XM,2023-08,2023,8,14,0,13,14,13,12,0,1,0,7,Proportional,1,1,63,26,0
DLR0005,Altroz,XM,2023-09,2023,9,4,0,4,9,8,7,0,0,3,10,Proportional,1,0,17,8,0
DLR0005,Altroz,XM,2023-10,2023,10,12,0,9,11,9,8,2,3,2,8,Proportional,1,0,54,18,1
DLR0005,Altroz,XM,2023-11,2023,11,21,1,12,18,16,14,4,2,4,9,Proportional,1,0,98,46,0
DLR0005,Altroz,XM,2023-12,2023,12,16,1,12,17,15,13,4,4,5,14,Proportional,1,0,67,36,1
DLR0005,Altroz,XZ,2020-01,2020,1,9,1,6,9,8,7,1,22,23,11,Proportional,0,0,28,17,0
DLR0005,Altroz,XZ,2020-02,2020,2,5,0,5,8,7,6,0,23,24,16,Proportional,0,0,19,8,0
DLR0005,Altroz,XZ,2020-03,2020,3,24,1,19,15,14,13,0,24,18,11,Proportional,0,0,75,36,1
DLR0005,Altroz,XZ,2020-04,2020,4,9,1,5,3,2,1,0,18,14,12,Proportional,0,0,34,19,0
DLR0005,Altroz,XZ,2020-05,2020,5,0,0,0,1,0,0,0,14,14,19,Proportional,0,0,0,0,0
DLR0005,Altroz,XZ,2020-06,2020,6,1,0,1,1,0,0,0,14,13,12,Proportional,0,0,3,1,0
DLR0005,Altroz,XZ,2020-07,2020,7,0,0,0,1,0,0,0,13,13,14,Proportional,0,0,0,0,0
DLR0005,Altroz,XZ,2020-08,2020,8,13,1,12,11,10,9,2,13,10,20,Proportional,0,0,41,21,1
DLR0005,Altroz,XZ,2020-09,2020,9,4,0,1,4,3,2,0,10,11,14,Proportional,0,0,18,8,0
DLR0005,Altroz,XZ,2020-10,2020,10,10,0,8,4,3,2,0,11,5,13,Proportional,0,0,48,19,0
DLR0005,Altroz,XZ,2020-11,2020,11,16,1,13,16,14,13,3,5,5,21,Proportional,1,0,50,33,1
DLR0005,Altroz,XZ,2020-12,2020,12,6,0,7,7,6,5,0,5,3,18,Proportional,0,0,29,10,0
DLR0005,Altroz,XZ,2021-01,2021,1,14,1,11,12,11,10,2,3,2,13,Proportional,1,0,56,24,1
DLR0005,Altroz,XZ,2021-02,2021,2,20,2,16,17,16,15,1,2,1,11,Proportional,1,0,71,46,2
DLR0005,Altroz,XZ,2021-03,2021,3,13,0,10,15,14,13,3,1,4,7,Proportional,1,0,40,28,1
DLR0005,Altroz,XZ,2021-04,2021,4,6,0,7,9,8,7,1,4,4,7,Proportional,0,0,24,13,1
DLR0005,Altroz,XZ,2021-05,2021,5,12,0,13,10,9,8,0,4,0,20,Proportional,1,1,55,19,1
DLR0005,Altroz,XZ,2021-06,2021,6,6,0,3,6,5,4,1,0,1,13,Proportional,1,0,26,10,0
DLR0005,Altroz,XZ,2021-07,2021,7,9,1,6,8,7,6,1,1,1,21,Proportional,1,0,27,18,0
DLR0005,Altroz,XZ,2021-08,2021,8,12,0,10,13,12,11,1,1,2,15,Proportional,1,0,37,28,1
DLR0005,Altroz,XZ,2021-09,2021,9,8,0,7,7,6,5,1,2,0,10,Proportional,1,1,30,19,0
DLR0005,Altroz,XZ,2021-10,2021,10,4,0,3,6,5,4,1,0,1,16,Proportional,1,0,14,9,0
DLR0005,Altroz,XZ,2021-11,2021,11,6,0,9,13,11,10,2,1,2,7,Proportional,1,0,20,9,0
DLR0005,Altroz,XZ,2021-12,2021,12,14,1,8,12,11,10,3,2,4,10,Proportional,1,0,49,32,0
DLR0005,Altroz,XZ,2022-01,2022,1,11,1,12,13,12,11,2,4,3,17,Proportional,1,0,50,26,0
DLR0005,Altroz,XZ,2022-02,2022,2,8,0,9,10,9,8,1,3,2,11,Proportional,1,0,38,12,1
DLR0005,Altroz,XZ,2022-03,2022,3,21,2,20,26,24,23,6,2,5,17,Proportional,1,0,80,40,1
DLR0005,Altroz,XZ,2022-04,2022,4,2,0,6,4,3,2,0,5,1,14,Proportional,0,0,9,4,0
DLR0005,Altroz,XZ,2022-05,2022,5,11,1,9,12,11,10,1,1,2,9,Proportional,1,0,40,19,0
DLR0005,Altroz,XZ,2022-06,2022,6,3,0,4,3,2,1,0,2,0,21,Proportional,0,1,11,6,0
DLR0005,Altroz,XZ,2022-07,2022,7,10,1,9,11,10,9,1,0,0,10,Proportional,1,1,34,23,1
DLR0005,Altroz,XZ,2022-08,2022,8,13,0,12,16,15,14,1,0,2,20,Proportional,1,0,55,30,1
DLR0005,Altroz,XZ,2022-09,2022,9,8,0,10,11,10,9,1,2,1,12,Proportional,1,0,39,19,1
DLR0005,Altroz,XZ,2022-10,2022,10,6,0,5,6,5,4,0,1,0,16,Proportional,1,1,25,11,0
DLR0005,Altroz,XZ,2022-11,2022,11,26,2,20,29,26,25,0,0,5,9,Proportional,1,0,96,49,2
DLR0005,Altroz,XZ,2022-12,2022,12,14,1,13,11,10,9,1,5,1,8,Proportional,0,0,60,30,0
DLR0005,Altroz,XZ,2023-01,2023,1,12,0,6,8,7,6,0,1,1,20,Proportional,1,0,38,23,0
DLR0005,Altroz,XZ,2023-02,2023,2,7,0,5,8,7,6,1,1,2,18,Proportional,1,0,33,10,0
DLR0005,Altroz,XZ,2023-03,2023,3,23,1,21,26,25,23,4,2,4,10,Proportional,1,0,92,51,1
DLR0005,Altroz,XZ,2023-04,2023,4,12,0,13,15,13,12,1,4,3,17,Proportional,1,0,46,21,1
DLR0005,Altroz,XZ,2023-05,2023,5,9,0,10,11,10,9,2,3,2,11,Proportional,1,0,37,13,0
DLR0005,Altroz,XZ,2023-06,2023,6,21,2,17,20,19,18,1,2,3,7,Proportional,1,0,89,31,1
DLR0005,Altroz,XZ,2023-07,2023,7,5,0,5,6,5,4,0,3,2,19,Proportional,0,0,15,12,0
DLR0005,Altroz,XZ,2023-08,2023,8,4,0,6,6,5,4,0,2,0,7,Proportional,1,1,17,7,0
DLR0005,Altroz,XZ,2023-09,2023,9,14,1,14,20,18,17,2,0,3,19,Proportional,1,0,48,27,0
DLR0005,Altroz,XZ,2023-10,2023,10,19,1,13,17,15,14,4,3,4,16,Proportional,1,0,84,46,1
DLR0005,Altroz,XZ,2023-11,2023,11,10,1,12,14,13,12,4,4,4,11,Proportional,1,0,46,19,1
DLR0005,Altroz,XZ,2023-12,2023,12,2,0,6,6,5,4,0,4,2,7,Proportional,0,0,9,3,0
DLR0005,Altroz,XZ+,2020-01,2020,1,1,0,1,3,2,1,0,15,15,21,Proportional,0,0,4,2,0
DLR0005,Altroz,XZ+,2020-02,2020,2,5,0,4,4,3,2,0,15,13,12,Proportional,0,0,20,7,0
DLR0005,Altroz,XZ+,2020-03,2020,3,6,0,3,1,0,0,0,13,10,11,Proportional,0,0,19,9,0
DLR0005,Altroz,XZ+,2020-04,2020,4,5,1,5,6,5,4,0,10,9,17,Proportional,0,0,22,11,0
DLR0005,Altroz,XZ+,2020-05,2020,5,0,0,1,1,0,0,0,9,8,11,Proportional,0,0,0,0,0
DLR0005,Altroz,XZ+,2020-06,2020,6,0,0,4,8,7,6,1,8,10,17,Proportional,0,0,0,0,0
DLR0005,Altroz,XZ+,2020-07,2020,7,7,1,3,3,2,1,0,10,8,15,Proportional,0,0,24,14,0
DLR0005,Altroz,XZ+,2020-08,2020,8,1,0,3,3,2,1,0,8,6,9,Proportional,0,0,3,1,0
DLR0005,Altroz,XZ+,2020-09,2020,9,3,0,4,6,5,4,0,6,6,18,Proportional,0,0,12,6,0
DLR0005,Altroz,XZ+,2020-10,2020,10,7,0,8,7,6,5,0,6,3,19,Proportional,0,0,21,10,1
DLR0005,Altroz,XZ+,2020-11,2020,11,17,1,13,19,18,17,4,3,7,18,Proportional,1,0,76,31,1
DLR0005,Altroz,XZ+,2020-12,2020,12,5,0,7,7,6,5,0,7,5,14,Proportional,0,0,18,10,0
DLR0005,Altroz,XZ+,2021-01,2021,1,6,0,8,5,4,3,0,5,0,21,Proportional,0,1,18,10,1
DLR0005,Altroz,XZ+,2021-02,2021,2,3,0,3,6,5,4,0,0,1,18,Proportional,1,0,12,6,0
DLR0005,Altroz,XZ+,2021-03,2021,3,24,1,16,17,16,15,0,1,0,18,Proportional,1,1,74,37,1
